articleNo,articleName,realEstateTypeName,tradeTypeName,floorInfo,isPriceModification,dealOrWarrantPrc,areaName,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrMaxPrc,sameAddrMinPrc,pyeongs,provinceNo,provinceName,districtNo,districtName,dongNo,dongName,complexNo,realEstateType,complexName,complexLatitude,complexLongitude,complexTypeName,totalHouseHoldCount,totalDongCount,useApproveYmd,minArea,maxArea
2431215490,개포래미안포레스트,아파트,매매,고/35,False,"22억 8,000",86B,86.0,59.0,남동향,20240625,"35. 관리매물, 갭가능 매물 추천드립니다. 남향,풀에어컨","['4년이내', '대단지', '방세개', '화장실두개']",114동,1.0,"22억 8,000","22억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430862220,개포래미안포레스트,아파트,매매,고/20,False,20억,86A,86.0,59.0,남향,20240624,25 주인직접O 뷰 진짜예쁨O 커뮤니티가까워요,"['4년이내', '대단지', '방세개', '화장실두개']",120동,1.0,20억,20억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430820705,개포래미안포레스트,아파트,전세,저/34,False,18억,135A,135.0,102.0,남동향,20240624,41.멋진구룡산조망O최고급커뮤니티O호텔식조중식O숲세권,"['4년이내', '융자금없는', '대단지', '대형평수']",124동,1.0,18억,18억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432942418,개포래미안포레스트,아파트,전세,저/34,False,14억,135A,135.0,102.0,남동향,20240704,41.전세.숲세권.하이엔드커뮤니티.호텔식조중식,"['4년이내', '융자금적은', '대단지', '대형평수']",124동,1.0,14억,14억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432902461,개포래미안포레스트,아파트,매매,고/14,False,21억,86A,86.0,59.0,남동향,20240704,26 구룡초배정 고급커뮤니티 고층트인조망 대중교통편리,"['4년이내', '대단지', '방세개', '화장실두개']",106동,1.0,21억,21억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433039978,개포래미안포레스트,아파트,전세,중/29,False,"12억 8,000",115A,115.0,84.0,남동향,20240705,34 집보기 커뮤니티인접 공원앞 조용한동 조중식 도서관 힐링쾌적,"['4년이내', '대단지', '방세개', '화장실두개']",118동,1.0,"12억 8,000","12억 8,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432988310,개포래미안포레스트,아파트,전세,저/29,False,"12억 4,000",115A,115.0,84.0,남향,20240705,"34 주인직접,  호텔급 커뮤니티,달터공원과 양재천 숲세권환경","['4년이내', '대단지', '방세개', '화장실두개']",118동,1.0,"12억 4,000","12억 4,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432865239,개포래미안포레스트,아파트,전세,중/14,False,"12억 5,000",115A,115.0,84.0,남동향,20240704,"35. 전세, 주인직접, 달터공원에서 양재천 연결 그린웨이, 조중식","['4년이내', '대단지', '방세개', '화장실두개']",101동,1.0,"12억 5,000","12억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432889940,개포래미안포레스트,아파트,매매,고/14,False,"27억 5,000",115A,115.0,84.0,남동향,20240704,숲세권 달터공원전망 카페테리아  조식 제공,"['4년이내', '대단지', '방세개', '화장실두개']",110동,1.0,"27억 5,000","27억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432889472,개포래미안포레스트,아파트,전세,중/25,False,"11억 5,000",101,101.0,74.0,남동향,20240704,31. 전세. 입주빠름,"['4년이내', '대단지', '방세개', '화장실두개']",126동,1.0,"11억 5,000","11억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432987762,개포래미안포레스트,아파트,매매,저/14,False,26억,115A,115.0,84.0,남향,20240705,"34 프리미엄 커뮤니티, 조중식서비스, 갭투추천매물","['4년이내', '대단지', '방세개', '화장실두개']",110동,1.0,26억,26억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433059070,개포래미안포레스트,아파트,전세,중/14,False,"9억 5,000",86A,86.0,59.0,남향,20240705,"26 예쁜정원뷰, 호텔식커뮤니티, 달터공원 숲세권","['4년이내', '대단지', '방세개', '화장실두개']",107동,1.0,"9억 5,000","9억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433037943,개포래미안포레스트,아파트,매매,중/19,False,27억,115A,115.0,84.0,남동향,20240705,34 주인의뢰 집보기 커뮤니티 조중식 까페 도서관 갭가능 조용한동,"['4년이내', '대단지', '방세개', '화장실두개']",130동,1.0,27억,27억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432943568,개포래미안포레스트,아파트,매매,중/35,False,28억,115C,115.0,84.0,남향,20240704,,"['4년이내', '대단지', '방세개', '화장실두개']",114동,2.0,28억,27억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432934790,개포래미안포레스트,아파트,매매,중/34,False,"33억 5,000",135A,135.0,102.0,남동향,20240704,41.추천.매매.프리미엄커뮤니티.호텔식조중식,"['4년이내', '대단지', '대형평수', '방네개이상']",124동,1.0,"33억 5,000","33억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432921288,개포래미안포레스트,아파트,전세,중/25,False,"11억 9,000",101,101.0,74.0,남동향,20240704,31.전세.빠른입주가능.프리미엄커뮤니티.호텔식조중식,"['4년이내', '융자금없는', '대단지', '방세개']",126동,1.0,"11억 9,000","11억 9,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2433136694,개포래미안포레스트,아파트,전세,고/15,False,"10억 5,000",86A,86.0,59.0,남향,20240705,"26, 보증금 5억부터  전세까지, 장기거주","['4년이내', '융자금없는', '대단지', '방세개']",123동,1.0,"10억 5,000","10억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432986990,개포래미안포레스트,아파트,매매,저/21,False,"19억 5,000",86A,86.0,59.0,남향,20240705,"26 주인직접, 숲세권뷰, 명품커뮤니티와 조중식","['4년이내', '대단지', '방세개', '화장실두개']",127동,1.0,"19억 5,000","19억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432969444,개포래미안포레스트,아파트,매매,저/35,False,28억,115B,115.0,84.0,남동향,20240704,35 RR 앞뒤트인 광장뷰 식사제공아파트 보유가치상승,"['4년이내', '대단지', '방세개', '화장실두개']",115동,1.0,28억,28억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432986119,개포래미안포레스트,아파트,매매,고/15,False,21억,86A,86.0,59.0,남향,20240705,,"['4년이내', '대단지', '방세개', '화장실두개']",108동,1.0,21억,21억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432968375,개포래미안포레스트,아파트,매매,중/35,False,28억,115B,115.0,84.0,남향,20240704,35 주인직접 채광굿 ,"['4년이내', '대단지', '방세개', '화장실두개']",115동,1.0,28억,28억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2429725593,개포래미안포레스트,아파트,매매,9/35,False,33억,128A,128.0,96.0,남서향,20240617,"39,단독관리,숲세권,로얄동,로얄층,미래가치 투자,프리미엄커뮤니티","['4년이내', '대단지', '방네개이상', '화장실두개']",115동,1.0,33억,33억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432809122,개포래미안포레스트,아파트,매매,고/33,False,"27억 2,000",115B,115.0,84.0,남동향,20240704,,"['4년이내', '대단지', '방세개', '화장실두개']",104동,2.0,29억,"27억 2,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432864330,개포래미안포레스트,아파트,전세,고/13,False,"12억 5,000",115A,115.0,84.0,남동향,20240704,"35. 전세, 주인직접, 달터공원에서 양재천 연결 그린웨이, 호텔식조중식","['4년이내', '대단지', '방세개', '화장실두개']",112동,1.0,"12억 5,000","12억 5,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2430908969,개포래미안포레스트,아파트,매매,저/14,False,22억,86A,86.0,59.0,남동향,20240624,26  실입주가능 로얄동 구룡초 숲세권 최고급커뮤니티,"['4년이내', '대단지', '방세개', '화장실두개']",107동,1.0,22억,22억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432674730,개포래미안포레스트,아파트,전세,저/25,False,"11억 9,000",101,101.0,74.0,남동향,20240703,31.전세.숲세권.하이엔드커뮤니티.호텔식조중식,"['4년이내', '대단지', '방세개', '화장실두개']",126동,1.0,"11억 9,000","11억 9,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432620524,개포래미안포레스트,아파트,매매,고/35,False,22억,86B,86.0,59.0,남동향,20240703,"26. 숲과 쾌적한 공기의 인기동, 대모산뷰와  정갈한 식사서비스까지","['4년이내', '대단지', '방세개', '화장실두개']",114동,1.0,22억,22억,"{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
2432607456,개포래미안포레스트,아파트,매매,중/14,False,"20억 7,000",86A,86.0,59.0,남동향,20240703,26.매매.단독진행.프리미엄커뮤니티.호텔식조중식,"['4년이내', '대단지', '방세개', '화장실두개']",111동,1.0,"20억 7,000","20억 7,000","{""9"": ""49.92"", ""1"": ""59.92"", ""10"": ""59.96"", ""11"": ""74.66"", ""12"": ""84.86"", ""13"": ""84.83"", ""14"": ""84.9"", ""15"": ""84.59"", ""2"": ""96.93"", ""3"": ""96.91"", ""4"": ""102.32"", ""5"": ""102.41"", ""6"": ""112.97"", ""7"": ""112.73"", ""8"": ""136.06""}",1100000000,서울시,1168000000,강남구,1168010300,개포동,119219,APT,개포래미안포레스트,37.478448,127.054031,아파트,2296.0,31.0,20200928,74.31,174.19
